edge_id,road_name,road_class,road_surface,lanes,highway_rt,length_feature_m,length_calc_m,from,to,elev_from,geometry.x,elev_to,geometry.y,elev_diff,slope,length_3d_m
54510,Pridham Ave,local,paved,2,NA,152.2706,152.2705665090125,4370,4510,1478,"c(1468656, 562180)",1544,"c(1468807.5, 562193)",66,0.43343898635915057,165.95880640983052
55706,Richmond St,local,paved,2,NA,123.1017,123.10173191714392,4376,4389,1482,"c(1468659, 562651)",1488,"c(1468673.5, 562529)",6,0.048740175353815654,123.24786570565988
55353,Lawrence Ave,local,paved,2,NA,188.2591,188.25910768151417,4376,4546,1482,"c(1468659, 562651)",1558,"c(1468846.5, 562669)",76,0.40369892822700715,203.02091425525586
56055,Kelglen Cres,local,paved,2,NA,108.6058,108.6058124093914,4389,4490,1488,"c(1468673.5, 562529)",1534,"c(1468781.5, 562517.5)",46,0.42355007507887554,117.94584557797666
54506,Lindahl St,local,paved,2,NA,173.2637,173.2636571824334,4493,4466,1535,"c(1468782, 562100.5)",1523,"c(1468746, 561931.5)",-12,-0.0692586096538694,173.6787117070823
55429,Sutherland Ave,local,paved,2,NA,33.554,33.55404936828453,4493,4517,1535,"c(1468782, 562100.5)",1546,"c(1468815, 562104.5)",11,0.327829284604834,35.31110631245183
55711,Ethel St,collector,paved,2,NA,46.0448,46.04477129923533,3436,3441,912,"c(1467771.5, 562580.5)",915,"c(1467775.5, 562534.5)",3,0.06515397764718231,46.142398767282195
56862,Ethel St,collector,paved,2,NA,82.3423,82.34227346873537,3447,3452,919,"c(1467780, 562480)",923,"c(1467787.5, 562398)",4,0.048577721157028346,82.43937166184614
54756,Ethel St,collector,paved,2,NA,19.105,19.10497419577022,3452,3456,923,"c(1467787.5, 562398)",926,"c(1467789.5, 562379)",3,0.15702716838341452,19.339080614678817
56970,Harvey Ave,arterial,paved,3,97,331.0609,331.0608705358215,3456,3774,926,"c(1467789.5, 562379)",1112,"c(1468119.5, 562406.5)",186,0.56183021478485,379.73319580981587
61514,Ethel St,collector,paved,2,NA,103.238,103.23802594010394,3456,3458,926,"c(1467789.5, 562379)",927,"c(1467799, 562276)",1,0.0096863533653789,103.24286900318866
54757,Ethel St,collector,paved,2,NA,49.7218,49.72182423235861,3458,3463,927,"c(1467799, 562276)",931,"c(1467804, 562226.5)",4,0.08044757129801422,49.882459893168495
54758,Ethel St,collector,paved,2,NA,52.421,52.42103780927908,3463,3466,931,"c(1467804, 562226.5)",932,"c(1467808.5, 562174.5)",1,0.01907631061480033,52.43057509699724
54559,Laurier Ave,local,paved,2,NA,205.79,205.78998520351752,3463,3654,931,"c(1467804, 562226.5)",1043,"c(1468009, 562244.5)",112,0.5442441714995838,234.29365763943323
54759,Ethel St,collector,paved,2,NA,50.0161,50.01612968835997,3466,3471,932,"c(1467808.5, 562174.5)",935,"c(1467813.5, 562124.5)",3,0.05998065061595873,50.10601988786221
54760,Ethel St,collector,paved,2,NA,51.7473,51.74731905134246,3471,3474,935,"c(1467813.5, 562124.5)",938,"c(1467818.5, 562073)",3,0.05797401788145723,51.83420713198409
54761,Ethel St,collector,paved,2,NA,103.6154,103.6153850207938,3474,3477,938,"c(1467818.5, 562073)",939,"c(1467827.5, 561970)",1,0.009651076428460094,103.62021044664665
61490,Carruthers St,local,paved,2,NA,101.3243,101.32433185075092,3570,3582,998,"c(1467925.5, 562080)",1005,"c(1467934.5, 561979)",7,0.06908508422548382,101.56584182194867
54567,Carruthers St,local,paved,2,NA,123.5557,123.5556839040671,3582,3593,1005,"c(1467934.5, 561979)",1012,"c(1467946.5, 561856)",7,0.056654617406634585,123.75381620379125
54563,Bowes St,local,paved,2,NA,103.64,103.64004354003838,3654,3664,1043,"c(1468009, 562244.5)",1048,"c(1468018.5, 562141.5)",5,0.04824390099825067,103.76058319507004
54558,Laurier Ave,local,paved,2,NA,117.4669,117.46686351901458,3654,3782,1043,"c(1468009, 562244.5)",1116,"c(1468126, 562255)",73,0.6214518530000875,138.30207527363717
54562,Gagnon Pl,local,paved,2,NA,151.797,151.79696966059467,3774,3782,1112,"c(1468119.5, 562406.5)",1116,"c(1468126, 562255)",4,0.026350987170189664,151.8496624893829
61491,Lequime St,local,paved,2,NA,97.8412,97.8412370015616,3788,3798,1120,"c(1468129, 562095.5)",1127,"c(1468138.5, 561998)",7,0.07154447566815081,98.09132305151024
54491,Dolphin Ave,local,paved,2,NA,201.8557,201.8557277586652,4924,5026,1762,"c(1469389, 562049)",1818,"c(1469590.5, 562064)",56,0.277425865601161,209.47967641033907
54490,Dickson Ave,local,paved,2,NA,186.6223,186.62231913685272,4925,5010,1763,"c(1469390.5, 562203)",1812,"c(1469576.5, 562220.5)",49,0.2625623785334466,192.94789452081955
55458,Springfield Rd,arterial,paved,4,NA,204.0549,204.05492876735048,4948,5040,1779,"c(1469413, 561775.5)",1825,"c(1469616, 561797.5)",46,0.22542949723329675,209.17555773619554
55422,Kirschner Rd,local,paved,2,NA,157.1298,157.1297522081633,5010,5026,1812,"c(1469576.5, 562220.5)",1818,"c(1469590.5, 562064)",6,0.03818500262159953,157.24426548843934
55421,Kirschner Rd,local,paved,2,NA,267.9075,267.90752412913,5026,5040,1818,"c(1469590.5, 562064)",1825,"c(1469616, 561797.5)",7,0.02612841883688954,267.998957992378
55459,Springfield Rd,arterial,paved,4,NA,267.5748,267.5747888441452,5040,5239,1825,"c(1469616, 561797.5)",1904,"c(1469874, 561867.5)",79,0.29524455701248925,278.9933110757118
56134,Ufton Crt,local,paved,2,NA,158.5979,158.59792580221304,5094,5108,1850,"c(1469715.5, 562670.5)",1853,"c(1469736.5, 562514.5)",3,0.018915758102292526,158.62629690175672
55375,Parkinson Way,local,paved,2,NA,68.8567,68.85673532778038,5108,5174,1853,"c(1469736.5, 562514.5)",1882,"c(1469805, 562521.5)",29,0.42116431837714347,74.71445643247363
54918,Spall Rd,arterial,paved,2,NA,34.2379,34.23791058175209,5167,5165,1878,"c(1469797.5, 562756.5)",1876,"c(1469794.5, 562791)",-2,-0.05841477958254695,34.2962756141837
54460,Alphonse Rd,local,loose,2,NA,83.1125,83.11245394047177,5165,5242,1876,"c(1469794.5, 562791)",1905,"c(1469877, 562798)",29,0.34892484369154686,88.0265868928646
54498,Windsor Rd,local,paved,2,NA,153.8346,153.83456188056758,5212,5293,1897,"c(1469839, 562222.5)",1913,"c(1469992, 562237.5)",16,0.1040078367592187,154.66438642747133
54914,Spall Rd,arterial,paved,4,NA,208.8732,208.87320604857348,5212,5226,1897,"c(1469839, 562222.5)",1903,"c(1469858, 562014.5)",6,0.028725560896521594,208.95936496125228
54913,Spall Rd,arterial,paved,4,NA,147.7602,147.76018140216465,5226,5239,1903,"c(1469858, 562014.5)",1904,"c(1469874, 561867.5)",1,0.006767723147809768,147.76356522499248
54499,Kent Rd,local,paved,2,NA,152.4648,152.46479861265945,5226,5300,1903,"c(1469858, 562014.5)",1914,"c(1470010, 562026.5)",11,0.07214780132918268,152.86109647650315
55460,Springfield Rd,arterial,paved,4,NA,148.1254,148.1253672029872,5239,5306,1904,"c(1469874, 561867.5)",1917,"c(1470021.5, 561880)",13,0.08776349551380443,148.69473564662536
54496,Bredin Rd,local,paved,2,NA,211.8629,211.86294487245945,5293,5300,1913,"c(1469992, 562237.5)",1914,"c(1470010, 562026.5)",1,0.004720032569178133,211.86530487559966
54497,Windsor Rd,local,paved,2,NA,93.6196,93.61956240030872,5293,5346,1913,"c(1469992, 562237.5)",1926,"c(1470085.5, 562244)",13,0.13885986717619106,94.51784204067134
54495,Bredin Rd,local,paved,2,NA,146.7492,146.74921398422347,5300,5306,1914,"c(1470010, 562026.5)",1917,"c(1470021.5, 561880)",3,0.020443039649415226,146.77987534055003
54500,Kent Rd,local,paved,2,NA,82.8829,82.88292705535763,5300,5349,1914,"c(1470010, 562026.5)",1927,"c(1470088.5, 562051.5)",13,0.1568477424948721,83.89624304618016
54606,Springfield Rd,arterial,paved,4,NA,196.399,196.39903159128,4136,4374,1350,"c(1468465, 561699)",1480,"c(1468659.5, 561724)",130,0.6619177240676981,235.52617606116013
56544,Brookside Ave,local,paved,2,NA,103.0785,103.07854686271588,4196,4293,1386,"c(1468512, 561836)",1439,"c(1468606, 561863)",53,0.5141710046668344,115.90593955155668
61582,Brookside Ave,local,paved,2,NA,161.3584,161.35841755527423,4196,4354,1386,"c(1468512, 561836)",1472,"c(1468650, 561816)",86,0.5329749839083555,182.845669666914
57052,McBride Rd,local,paved,2,NA,134.7318,134.73182264783202,4234,4400,1408,"c(1468548.5, 561477)",1494,"c(1468682.5, 561491)",86,0.638305029278722,159.8394946000733
54995,Stillingfleet Crt,local,paved,2,NA,37.6653,37.665300105190155,4248,4282,1414,"c(1468557, 561394)",1433,"c(1468594.5, 561398.5)",19,0.5044430801543477,42.18619243323623
54994,Stillingfleet Rd,local,paved,2,NA,144.5784,144.5783822464367,4248,4259,1414,"c(1468557, 561394)",1421,"c(1468570, 561250)",7,0.0484166435620255,144.74774130533697
55644,Guisachan Rd,collector,paved,2,NA,132.8431,132.8431029448361,4259,4422,1421,"c(1468570, 561250)",1506,"c(1468702.5, 561262)",85,0.6398525637819283,157.7095114443397
56935,Lindahl St,local,paved,2,NA,199.0425,199.04254515436833,4466,4354,1523,"c(1468746, 561931.5)",1472,"c(1468650, 561816)",-51,-0.25622662712862077,205.47246721039963
55625,Wilkinson St,local,paved,2,NA,92.388,92.38803717466516,4354,4374,1472,"c(1468650, 561816)",1480,"c(1468659.5, 561724)",8,0.08659129736543182,92.7337555207774
55454,Springfield Rd,arterial,paved,4,NA,207.2029,207.2028872216064,4374,4572,1480,"c(1468659.5, 561724)",1569,"c(1468866, 561744.5)",89,0.4295306942553037,225.50839557091825
54990,Wilkinson St,local,paved,2,NA,110.0317,110.03170936149424,4374,4386,1480,"c(1468659.5, 561724)",1486,"c(1468671.5, 561614.5)",6,0.054529735426428895,110.19517714043722
57053,McBride Rd,local,paved,2,NA,502.7028,502.70283809867544,4386,4400,1486,"c(1468671.5, 561614.5)",1494,"c(1468682.5, 561491)",8,0.01591397420841631,502.7664899657326
54989,Wilkinson St,local,paved,2,NA,123.9892,123.98917698331807,4386,4400,1486,"c(1468671.5, 561614.5)",1494,"c(1468682.5, 561491)",8,0.06452176064590176,124.24699597576021
54988,Wilkinson St,local,paved,2,NA,229.8665,229.86646130742264,4400,4422,1494,"c(1468682.5, 561491)",1506,"c(1468702.5, 561262)",12,0.05220422297253378,230.1794735288028
56543,McInnes Ave,local,paved,2,NA,209.2792,209.27921318877011,4466,4646,1523,"c(1468746, 561931.5)",1605,"c(1468954.5, 561949.5)",82,0.39182104495985415,224.77052536511695
56143,Nelson Pl,local,paved,2,NA,67.3079,67.3078688564954,4494,4551,1536,"c(1468783, 561387)",1559,"c(1468850, 561393.5)",23,0.34171338939637863,71.12910241246675
56144,Nelson Pl,local,paved,2,NA,123.8443,123.84427158312177,4551,4664,1559,"c(1468850, 561393.5)",1615,"c(1468973, 561405)",56,0.4521807854666409,135.9168996260363
54997,Nelson Rd,local,paved,2,NA,117.7041,117.70409771116256,4551,4560,1559,"c(1468850, 561393.5)",1564,"c(1468858.5, 561276)",5,0.04247940468707931,117.81024835725839
61585,Inkar Rd,local,paved,2,NA,67.9832,67.98321558292143,4563,4572,1566,"c(1468859.5, 561812)",1569,"c(1468866, 561744.5)",3,0.044128539291301956,68.04937619841913
61584,Inkar Rd,local,paved,2,NA,216.1013,216.10128411087723,4563,4646,1566,"c(1468859.5, 561812)",1605,"c(1468954.5, 561949.5)",39,0.18047093130640485,219.59226988755793
55455,Springfield Rd,arterial,paved,4,NA,209.3038,209.30381530939184,4572,4729,1569,"c(1468866, 561744.5)",1653,"c(1469074, 561747)",84,0.4013304768278191,225.53067885116653
54999,Kaslo Crt,local,paved,2,NA,166.5177,166.51771808738056,4655,4666,1611,"c(1468963, 561662.5)",1617,"c(1468977.5, 561496.5)",6,0.03603220167148511,166.62577962916887
54998,Kaslo Crt,local,paved,2,NA,91.8917,91.89170146032096,4666,4664,1617,"c(1468977.5, 561496.5)",1615,"c(1468973, 561405)",-2,-0.021764750986394615,91.91346363440317
56145,Nelson Pl,local,paved,2,NA,78.0415,78.04145315153245,4664,4711,1615,"c(1468973, 561405)",1646,"c(1469051, 561412.5)",31,0.3972247920577229,83.9730219177733
55000,Denver Rd,local,paved,2,NA,117.0393,117.03929432898856,4666,4749,1617,"c(1468977.5, 561496.5)",1666,"c(1469094.5, 561504)",49,0.4186628113312502,126.88260880446781
56137,Burtch Rd,collector,paved,2,NA,274.4502,274.4501776279807,4709,4729,1645,"c(1469049, 562020.5)",1653,"c(1469074, 561747)",8,0.029149188640147507,274.56674962571515
55457,Springfield Rd,arterial,paved,4,NA,340.2224,340.22236840924586,4729,4948,1653,"c(1469074, 561747)",1779,"c(1469413, 561775.5)",126,0.3703460198373477,362.8047132632053
54487,Dayton St,local,paved,2,NA,274.7641,274.76414145403857,4924,4948,1762,"c(1469389, 562049)",1779,"c(1469413, 561775.5)",17,0.06187124677200169,275.2895447142425
55624,Burne Ave,local,paved,2,NA,229.048,229.04801512336357,3219,3373,773,"c(1467463, 561645.5)",870,"c(1467691, 561665.5)",97,0.4234919911781664,248.74081537205063
54604,Cadder Ave,arterial,paved,2,NA,391.8755,391.87546595320293,3222,3507,775,"c(1467472, 561543.5)",953,"c(1467862, 561578.5)",178,0.45422593518844184,430.40722672376205
56026,Glenwood Ave,local,paved,2,NA,100.662,100.66202481563036,3234,3289,782,"c(1467481, 561443.5)",813,"c(1467581, 561452)",31,0.3079612202991019,105.32731478577902
54577,Copeland Pl,local,paved,2,NA,55.6303,55.63033741649273,3270,3273,801,"c(1467546, 561829.5)",803,"c(1467552.5, 561774)",2,0.03595160649532677,55.66627741346489
54576,Elliot Ave,local,paved,2,NA,108.3471,108.34710064415204,3270,3342,801,"c(1467546, 561829.5)",850,"c(1467654, 561838)",49,0.452250219052306,118.91212813667919
61385,Copeland Pl,local,paved,2,NA,113.3036,113.30355055358244,3273,3349,803,"c(1467552.5, 561774)",857,"c(1467665, 561781)",54,0.4765958324886106,125.51372262843697
54983,Woodlawn St,local,paved,2,NA,293.8409,293.8409059679247,3289,3308,813,"c(1467581, 561452)",825,"c(1467609, 561159.5)",12,0.04083842567960876,294.08583444302576
56027,Glenwood Ave,local,paved,2,NA,96.0291,96.0291439095382,3289,3360,813,"c(1467581, 561452)",863,"c(1467677, 561460)",50,0.520675265491289,108.26632200272991
54985,Aberdeen St,local,paved,2,NA,291.7483,291.7483299438513,3360,3378,863,"c(1467677, 561460)",874,"c(1467704, 561169.5)",11,0.0377037291082935,291.95562680829823
56028,Glenwood Ave,local,paved,2,NA,97.6659,97.66590201293958,3360,3439,863,"c(1467677, 561460)",914,"c(1467774, 561468.5)",51,0.5221883886685764,110.17998192049733
56988,Glenwood Ave,local,paved,2,NA,98.0619,98.06186529952122,3439,3513,914,"c(1467774, 561468.5)",957,"c(1467872, 561477)",43,0.43849869537623354,107.0753446224734
54984,Burnett St,local,paved,2,NA,291.6822,291.6821650532926,3439,3459,914,"c(1467774, 561468.5)",928,"c(1467800.5, 561178)",14,0.047997449543896835,292.0179539175224
55543,Ethel St,collector,paved,2,NA,149.0686,149.06861131726563,3477,3488,939,"c(1467827.5, 561970)",945,"c(1467840.5, 561821.5)",6,0.040249922146454314,149.1893122179267
55544,Ethel St,collector,paved,2,NA,101.4794,101.47936248316516,3498,3507,950,"c(1467853.5, 561679.5)",953,"c(1467862, 561578.5)",3,0.0295626610829141,101.52369679040272
57029,Ethel St,collector,paved,2,NA,102.0593,102.05928971932552,3507,3513,953,"c(1467862, 561578.5)",957,"c(1467872, 561477)",4,0.03919290454597958,102.13764544972253
57030,Ethel St,collector,paved,2,NA,64.3241,64.32413551693786,3513,3519,957,"c(1467872, 561477)",960,"c(1467878, 561413)",3,0.046638792358274894,64.39405570393424
56989,Glenwood Ave,local,paved,2,NA,208.3374,208.33742399533003,3513,3722,957,"c(1467872, 561477)",1079,"c(1468079.5, 561494.5)",122,0.5855885018657746,241.43007732469854
56670,Guisachan Rd,local,paved,2,NA,200.3927,200.39271924142025,3538,3734,975,"c(1467899, 561189)",1086,"c(1468098.5, 561206.5)",111,0.5539123398304424,229.08129981508895
56032,Bowes St,local,paved,2,NA,167.419,167.4189688695552,3675,3688,1054,"c(1468032.5, 561988)",1059,"c(1468053.5, 561822)",5,0.02986519409216861,167.4936152136704
55015,Charolais Rd,local,paved,2,NA,56.3107,56.31070762292148,3837,3844,1154,"c(1468174.5, 561213.5)",1160,"c(1468180, 561157.5)",6,0.10655167113470403,56.62946046885973
56671,Guisachan Rd,local,paved,2,NA,204.8829,204.88289338066448,3837,4037,1154,"c(1468174.5, 561213.5)",1292,"c(1468378.5, 561232.5)",138,0.6735555015010518,247.02429030367182
54996,McBride Rd,local,paved,2,NA,94.8596,94.85958043712075,4117,4234,1338,"c(1468453.5, 561471.5)",1408,"c(1468548.5, 561477)",70,0.7379328442887291,117.89122105019773
56664,Hoy St,local,paved,2,NA,61.4326,61.4326282849308,4136,4152,1350,"c(1468465, 561699)",1361,"c(1468472, 561638)",11,0.17905794212451528,62.40967727840355
61557,Turri Ave,local,paved,2,NA,61.9845,61.984495416321025,4152,4220,1361,"c(1468472, 561638)",1400,"c(1468534, 561644)",39,0.6291896019811912,73.23303675265639
54992,Stillingfleet Rd,local,paved,2,NA,167.526,167.52595505771583,4220,4234,1400,"c(1468534, 561644)",1408,"c(1468548.5, 561477)",8,0.04775379431350712,167.71686146002085
54991,Turri Ave,local,paved,2,NA,28.9207,28.92074096672195,4220,4251,1400,"c(1468534, 561644)",1417,"c(1468562.5, 561646.5)",17,0.5878134318744214,33.547119966760626
54993,Stillingfleet Rd,local,paved,2,NA,83.4635,83.46352983789228,4234,4248,1408,"c(1468548.5, 561477)",1414,"c(1468557, 561394)",6,0.0718876856952198,83.6789149846049
55750,Richter St,collector,paved,2,NA,53.7949,53.7949017100965,3264,3265,798,"c(1467536, 560844.5)",799,"c(1467540.5, 560791)",1,0.018589122169774593,53.80419546837349
55547,Ethel St,collector,paved,2,NA,51.5892,51.5891791754878,3576,3580,1001,"c(1467928, 560879.5)",1004,"c(1467932.5, 560828)",3,0.058151729644603974,51.67633315165255
54612,Francis Ave,local,paved,2,NA,61.6313,61.6312915083325,3264,3298,798,"c(1467536, 560844.5)",819,"c(1467597, 560850)",21,0.34073600416374233,65.11079858967373
55769,Richter St,collector,paved,2,NA,104.9375,104.93753887430994,3262,3264,796,"c(1467526.5, 560949)",798,"c(1467536, 560844.5)",2,0.019058956608421333,104.95659610047055
55546,Ethel St,collector,paved,2,NA,105.94970000000001,105.94969010810786,3564,3576,994,"c(1467918, 560985)",1001,"c(1467928, 560879.5)",7,0.06606909366943321,106.18068013534331
54610,Birch Ave,local,paved,2,NA,60.923,60.92296619502085,3262,3292,796,"c(1467526.5, 560949)",816,"c(1467587, 560954.5)",20,0.32828342493991325,64.12182007709741
56781,Richter St,collector,paved,2,NA,94.3947,94.39468549660802,3256,3262,793,"c(1467517.5, 561043)",796,"c(1467526.5, 560949)",3,0.03178145023967268,94.44234564009696
54611,Birch Ave,local,paved,2,NA,196.1322,196.1321810438386,3394,3564,886,"c(1467723, 560967)",994,"c(1467918, 560985)",108,0.5506490542511242,223.90138999348147
54987,Aberdeen St,local,paved,2,NA,98.4094,98.40941016485613,3387,3394,879,"c(1467714, 561065)",886,"c(1467723, 560967)",7,0.07113140896052066,98.65805597615882
55545,Ethel St,collector,paved,2,NA,97.2086,97.20861938116718,3550,3564,982,"c(1467909, 561082)",994,"c(1467918, 560985)",12,0.12344584334591252,97.9464939749894
55044,Grenfell Ave,local,paved,2,NA,196.0242,196.02415210870672,3387,3550,879,"c(1467714, 561065)",982,"c(1467909, 561082)",103,0.5254454560419706,221.4372782752204
56948,Grenfell Rd,local,paved,2,NA,90.7292,90.72918439517692,3550,3650,982,"c(1467909, 561082)",1041,"c(1467999.5, 561089.5)",59,0.6502868993401465,108.22562035402714
56780,Richter St,collector,paved,2,NA,56.0469,56.0468699665751,3253,3255,790,"c(1467510, 561144)",792,"c(1467514, 561088)",2,0.03568441915119878,56.08254303301677
54986,Aberdeen St,local,paved,2,NA,59.3105,59.31053519398359,3378,3382,874,"c(1467704, 561169.5)",877,"c(1467709.5, 561110.5)",3,0.05058123299997329,59.386358576669494
54762,Ethel St,collector,paved,2,NA,59.2336,59.23364409697849,3538,3546,975,"c(1467899, 561189)",980,"c(1467904.5, 561130)",5,0.08441148736035727,59.44429823799348
57011,Rose Ave,local,paved,2,NA,100.659,100.65900825754836,3253,3308,790,"c(1467510, 561144)",825,"c(1467609, 561159.5)",35,0.34770857179963693,106.57033331745374
55672,Rose Ave,local,paved,2,NA,95.2275,95.22751388636652,3308,3378,825,"c(1467609, 561159.5)",874,"c(1467704, 561169.5)",49,0.5145571694591431,107.09472162986432
55836,Rose Ave,local,paved,2,NA,96.8663,96.86629162417132,3378,3459,874,"c(1467704, 561169.5)",928,"c(1467800.5, 561178)",54,0.5574694673923619,110.90121033162353
55835,Rose Ave,local,paved,2,NA,99.6074,99.60741286636627,3459,3538,928,"c(1467800.5, 561178)",975,"c(1467899, 561189)",47,0.4718524319375246,110.13916968059434
55043,Grenfell Rd,local,paved,2,NA,241.8242,241.82416092903728,3672,3685,1052,"c(1468027.5, 560787.5)",1057,"c(1468049.5, 560546.5)",5,0.020676180497395537,241.87584585698696
54764,Ethel St,collector,paved,2,NA,54.8097,54.80974198993008,3594,3601,1013,"c(1467946, 560685.5)",1018,"c(1467951, 560631)",5,0.09122465858202042,55.037331121727775
55627,Rhondda Cres,local,paved,2,NA,238.0641,238.0641002461661,3771,3886,1111,"c(1468117.5, 560795)",1190,"c(1468220, 560647.5)",79,0.3318433981365162,250.82965499720447
61561,Rhondda Cres,local,paved,2,NA,88.2203,88.22032747327029,3886,3973,1190,"c(1468220, 560647.5)",1253,"c(1468307, 560658)",63,0.7141211306327133,108.40584015398363
56665,Wyatt Rd,local,paved,2,NA,83.046,83.04602901453089,3968,3973,1249,"c(1468304.5, 560740.5)",1253,"c(1468307, 560658)",4,0.04816605980401669,83.1423053269652
55012,Cushing Crt,local,paved,2,NA,85.2141,85.2140892225502,3887,3968,1191,"c(1468220, 560729.5)",1249,"c(1468304.5, 560740.5)",58,0.6806386189087081,103.07977979229848
55009,Wyatt Rd,local,paved,2,NA,92.8498,92.84980372619486,3965,3968,1247,"c(1468296.5, 560833)",1249,"c(1468304.5, 560740.5)",2,0.021540164003984407,92.87134139223419
55003,Morrison Ave,local,paved,2,NA,90.5466,90.5466378007536,3585,3672,1007,"c(1467937, 560779.5)",1052,"c(1468027.5, 560787.5)",45,0.49698145721348336,101.11228222634905
61570,Grenfell Rd,local,paved,2,NA,303.4797,303.47970414019034,3650,3672,1041,"c(1467999.5, 561089.5)",1052,"c(1468027.5, 560787.5)",11,0.03624624595956053,303.67899305848846
55004,Morrison Ave,local,paved,2,NA,90.5265,90.52647043822914,3672,3771,1052,"c(1468027.5, 560787.5)",1111,"c(1468117.5, 560795)",59,0.6517430726547406,108.055734924175
55628,Rhondda Cres,local,paved,2,NA,110.9757,110.9756533524898,3747,3771,1097,"c(1468107.5, 560905.5)",1111,"c(1468117.5, 560795)",14,0.12615379659475465,111.85524411940631
55011,Calder Crt,local,paved,2,NA,85.2111,85.21111432779759,3877,3965,1186,"c(1468212, 560822)",1247,"c(1468296.5, 560833)",61,0.7158690562986871,104.7947231733783
55010,Wyatt Rd,local,paved,2,NA,92.305,92.30495657872122,3963,3965,1245,"c(1468289, 560925)",1247,"c(1468296.5, 560833)",2,0.02166730882208176,92.3266213450899
55005,Cameron Ave,local,paved,2,NA,96.5595,96.55948636969994,3747,3868,1097,"c(1468107.5, 560905.5)",1177,"c(1468203.5, 560916)",80,0.8285048213046807,125.39431569245978
55629,Rhondda Cres,local,paved,2,NA,285.0243,285.02434210109533,3848,3747,1163,"c(1468184.5, 561110.5)",1097,"c(1468107.5, 560905.5)",-66,-0.23155916969572532,292.5660191993633
55006,Cameron Ave,local,paved,2,NA,85.985,85.98499988379767,3868,3963,1177,"c(1468203.5, 560916)",1245,"c(1468289, 560925)",68,0.7908356119311152,109.62399465909225
55013,Charolais Rd,local,paved,2,NA,92.4155,92.41545347509026,3857,3868,1171,"c(1468194.5, 561008)",1177,"c(1468203.5, 560916)",6,0.06492420666006087,92.61002127743289
56773,Cameron Ave,local,paved,2,NA,151.5805,151.58047367648328,4184,4344,1377,"c(1468502.5, 560952.5)",1469,"c(1468641.5, 561012.5)",92,0.6069383329435604,177.31508678053044
55007,Ayrshire Crt,local,paved,2,NA,39.5973,39.59725874354532,3857,3903,1171,"c(1468194.5, 561008)",1202,"c(1468234, 561008.5)",31,0.7828824768091619,50.28859612281174
55014,Charolais Rd,local,paved,2,NA,102.8804,102.88043744555635,3848,3857,1163,"c(1468184.5, 561110.5)",1171,"c(1468194.5, 561008)",8,0.07776016703110877,103.19100934184641
55008,Rhondda Crt,local,paved,2,NA,69.5723,69.57225316175783,3925,3848,1221,"c(1468254, 561117.5)",1163,"c(1468184.5, 561110.5)",-58,-0.833665683719457,90.57758227069058
55041,Coopland Cres,local,paved,2,NA,317.1803,317.18026154819916,3294,3300,817,"c(1467591, 560237.5)",821,"c(1467599.5, 560146.5)",4,0.012611125233567394,317.20548279590633
55752,Richter St,collector,paved,2,NA,91.5924,91.59244954140613,3294,3300,817,"c(1467591, 560237.5)",821,"c(1467599.5, 560146.5)",4,0.043671722069096135,91.67975137943507
55636,Raymer Ave,local,paved,2,NA,106.9188,106.91879636906896,3226,3290,777,"c(1467476, 560325.5)",814,"c(1467582.5, 560335)",37,0.34605701949993056,113.13986484440589
55675,Richter St,collector,paved,2,NA,68.1844,68.18437654624796,3287,3290,811,"c(1467576, 560403)",814,"c(1467582.5, 560335)",3,0.04399834906410219,68.25034216031835
55635,Raymer Ave,local,paved,2,NA,164.0905,164.0904638574168,3290,3411,814,"c(1467582.5, 560335)",900,"c(1467745.5, 560349.5)",86,0.5241011450533043,185.2611139147722
55634,Raymer Ave,local,paved,2,NA,192.2521,192.25209231898205,3449,3630,921,"c(1467783, 560353)",1033,"c(1467974.5, 560370)",112,0.5825684321509028,222.49689211543247
55039,Curts St,local,paved,2,NA,59.0818,59.08183737831496,3438,3446,913,"c(1467774, 560460.5)",918,"c(1467779, 560401.5)",5,0.08462837687297738,59.293030855216486
55674,Richter St,collector,paved,2,NA,38.5643,38.56430495934426,3284,3287,809,"c(1467572.5, 560441.5)",811,"c(1467576, 560403)",2,0.051861429944308986,38.6161315643774
55038,Kinnear Ave,local,paved,2,NA,202.2145,202.21447574788473,3284,3438,809,"c(1467572.5, 560441.5)",913,"c(1467774, 560460.5)",104,0.5143054156501844,227.39106007491117
55673,Richter St,collector,paved,2,NA,102.6353,102.6352708281318,3281,3284,807,"c(1467563, 560543.5)",809,"c(1467572.5, 560441.5)",2,0.01948647851623158,102.6547554571339
56008,Kinnear Crt,local,paved,2,NA,141.1728,141.17278862623024,3438,3556,913,"c(1467774, 560460.5)",988,"c(1467914, 560470.5)",75,0.531263855661096,159.85855075192657
55040,Curts St,local,paved,2,NA,50.8451,50.84507839515486,3430,3433,907,"c(1467765, 560562)",909,"c(1467769.5, 560511)",2,0.039335173887559284,50.88439836540709
55023,Wardlaw Ave,local,paved,2,NA,63.0159,63.015868041358665,3281,3321,807,"c(1467563, 560543.5)",834,"c(1467626, 560549)",27,0.4284635098937195,68.55654326908504
55024,Wardlaw Ave,local,paved,2,NA,191.2652,191.26522544361836,3430,3604,907,"c(1467765, 560562)",1019,"c(1467955.5, 560579)",112,0.5855742973675873,221.64473028700266
