edge_id,road_name,road_class,road_surface,lanes,highway_rt,length_feature_m,length_calc_m
1431776,NA,unclassified,rough,2,NA,130.2805,130.28054459859237
1337592,Little White FSR,resource,loose,2,NA,426.2608,426.26084861327723
1449246,NA,unclassified,rough,2,NA,264.1141,264.11408897315005
1068537,NA,unclassified,rough,2,NA,188.5631,188.5630909266807
1497938,Little White FSR,resource,loose,2,NA,11.6638,11.663750683331704
1083207,Kettle Valley Rail Trail,trail,rough,1,NA,3020.3958,3020.395775547639
1453012,NA,unclassified,rough,2,NA,386.5204,386.5203656943615
1068619,Little White FSR,resource,loose,2,NA,489.48630000000003,489.4863388221265
2155910,NA,unclassified,rough,2,NA,428.2203,428.22027088258034
1452279,Little White FSR,resource,loose,2,NA,1558.118,1558.1180140579152
1453216,NA,unclassified,rough,2,NA,416.7738,416.773835121276
1450214,NA,unclassified,rough,2,NA,683.5469,683.5469335406382
1445551,NA,unclassified,rough,2,NA,301.3021,301.30207623286117
1438952,Kettle Valley Rail Trail,trail,rough,1,NA,344.2822,344.2822198056194
1455077,Kettle Valley Rail Trail,trail,rough,1,NA,69.9678,69.96784874693998
1455321,Kettle Valley Rail Trail,trail,rough,1,NA,82.3581,82.35808875850351
1097933,Kettle Valley Rail Trail,trail,rough,1,NA,1977.9707,1977.9707243438013
1454245,Kettle Valley Rail Trail,trail,paved,1,NA,189.0179,189.0178832903486
1428163,Kettle Valley Rail Trail,trail,rough,1,NA,79.2317,79.23170659530894
2155538,NA,skid,rough,1,NA,241.3418,241.34183888808198
1085801,NA,unclassified,rough,2,NA,1054.4109,1054.4108661660716
1093973,NA,unclassified,rough,2,NA,504.8573,504.8573027506954
2398996,Little White FSR,resource,loose,2,NA,1331.7133,1331.7133176981363
1116409,Kettle Valley Rail Trail,trail,rough,1,NA,230.1836,230.18363351125015
1081337,NA,unclassified,rough,2,NA,365.7635,365.7634970382484
2398998,Little White FSR,resource,loose,2,NA,1039.5078,1039.50780790742
2398997,Little White FSR,resource,loose,2,NA,672.6127,672.6127059086265
2398993,McCulloch Snowmobile Trail,trail,seasonal,1,NA,600.1739,600.1738918829328
2398995,McCulloch Snowmobile Trail,trail,seasonal,1,NA,352.3234,352.323388480758
2398994,McCulloch Snowmobile Trail,trail,seasonal,1,NA,3373.9547,3373.9546884044235
1072557,NA,unclassified,rough,2,NA,3415.3212,3415.321202707607
1422593,NA,unclassified,rough,2,NA,803.0905,803.0905277932227
1539935,NA,unclassified,rough,2,NA,320.3205,320.3205213217996
2704952,Timberline Rd,local,paved,2,NA,400.0903,400.0903044432967
2648023,Rimrock Crt,local,paved,2,NA,326.2786,326.27858485905784
2156299,Ambridgefeld Rd,local,paved,2,NA,384.9068,384.9067884316225
2155861,NA,resource,rough,2,NA,135.0728,135.0727760627965
2156298,Ambridgefeld Rd,local,paved,2,NA,12.4476,12.447574261513966
2648024,Lakeshore Rd,collector,paved,2,NA,440.9875,440.9875388654318
2648022,private driveway,driveway,rough,2,NA,91.4868,91.48675288390709
1410307,private driveway,driveway,rough,2,NA,424.2385,424.2384970569599
1415699,NA,unclassified,rough,2,NA,129.0411,129.04112599302502
1415812,NA,unclassified,loose,1,NA,243.7578,243.75780208039555
1427166,NA,unclassified,loose,1,NA,151.6206,151.6205996225576
1420691,NA,unclassified,rough,2,NA,138.6613,138.66132885175546
1415524,NA,unclassified,loose,1,NA,103.9759,103.97594111419465
1410037,McCarren Ave,strata,loose,2,NA,16.7866,16.786624735150482
1427892,NA,unclassified,loose,1,NA,231.6369,231.6368689464778
1415745,NA,unclassified,loose,1,NA,130.2706,130.27058261244233
1410211,NA,unclassified,loose,1,NA,130.8137,130.81368126642695
1413125,NA,alleyway,loose,1,NA,198.0765,198.07646609051912
1420963,NA,unclassified,rough,2,NA,265.2349,265.2349179504647
1420599,NA,unclassified,rough,2,NA,345.9094,345.9094077813545
1422760,NA,unclassified,loose,1,NA,123.7125,123.71249938706076
1401259,NA,unclassified,rough,2,NA,27.8978,27.897771685236233
1269314,NA,unclassified,rough,2,NA,140.0299,140.02993827881957
1269562,NA,unclassified,rough,2,NA,338.6436,338.64358383320166
1169993,NA,unclassified,rough,2,NA,222.016,222.0160373482308
1491523,NA,unclassified,rough,2,NA,47.4634,47.46342391413956
1458783,NA,unclassified,loose,1,NA,108.0121,108.01206238940895
2156105,NA,unclassified,loose,1,NA,49.3015,49.30154147048677
2406206,Lakeshore Rd,collector,paved,2,NA,911.6699,911.6699283210215
2156106,NA,unclassified,loose,1,NA,47.4954,47.495418080979704
2155713,NA,trail,unknown,1,NA,231.4884,231.48837085237187
1461439,private driveway,driveway,paved,2,NA,184.6788,184.67884119197856
1480337,private driveway,driveway,paved,2,NA,119.2178,119.21782895043826
1169831,private driveway,driveway,paved,2,NA,43.8721,43.87213550762427
2065420,Boucherie Rd,strata,paved,2,NA,218.7336,218.73359184656584
1440674,NA,unclassified,rough,2,NA,264.4782,264.4782200119725
1312882,NA,unclassified,paved,2,NA,87.8139,87.81386169061666
1312980,NA,unclassified,paved,2,NA,99.1849,99.1849366788187
1312982,NA,unclassified,paved,2,NA,100.9975,100.99749957793058
1979628,access road,service,paved,2,NA,153.5458,153.5458253459569
2014801,Sonoma Pines Dr,local,paved,2,NA,103.0225,103.02254848619725
1852714,Sonoma Pines Dr,local,paved,2,NA,10.7026,10.702617109842066
2065422,Old Boucherie Rd,collector,paved,2,NA,159.4763,159.4763499329169
1852704,Acacia Lane,local,paved,2,NA,131.3553,131.35532276752838
2014802,Sonoma Pines Dr,local,paved,2,NA,135.074,135.07404697391394
2014808,Del Mar Crt,local,paved,2,NA,9.3335,9.33351475037929
2065423,Old Boucherie Rd,collector,paved,2,NA,7.7845,7.78454520201067
2014809,Del Mar Lane,local,paved,2,NA,101.4438,101.44377414095759
2014807,Del Mar Crt,local,paved,2,NA,198.2207,198.22069086434638
2014806,Verona Lane,local,paved,2,NA,99.7898,99.78983115365493
2014804,Sonoma Pines Dr,local,paved,2,NA,51.3298,51.32976632045068
1521144,NA,unclassified,rough,2,NA,721.0867,721.0866506734053
2652122,private driveway,driveway,rough,2,NA,157.5248,157.52479749164675
2652125,Drought Rd,local,paved,2,NA,167.6348,167.6347581336746
2652124,Drought Rd,local,paved,2,NA,500.1428,500.142784828424
2652123,private driveway,driveway,rough,2,NA,143.6205,143.620485420526
2652145,private driveway,driveway,loose,2,NA,173.1332,173.13322238389836
2150640,Hwy 97,highway,paved,3,97,34.5978,34.597828327803896
2652144,private driveway,driveway,loose,2,NA,54.0616,54.06161129280257
2265542,private driveway,driveway,loose,2,NA,62.2351,62.23510670394365
2265583,private driveway,driveway,loose,2,NA,14.7542,14.7542488118082
2652140,NA,resource,rough,2,NA,136.4611,136.4610565528228
2652139,private driveway,driveway,loose,2,NA,191.6708,191.67078525605137
2158261,Hwy 97C,freeway,paved,3,97C,31.323,31.323000063942114
2158260,Hwy 97C Onramp,ramp,paved,2,97C,37.9056,37.90561120721815
2157479,Hwy 97C Offramp,ramp,paved,2,97C,33.2162,33.21618695744215
2652142,Seclusion Bay Rd,local,paved,2,NA,125.2821,125.28207906097937
2652141,Seclusion Bay Resort,service,loose,2,NA,267.6866,267.6866398670652
2652143,Seclusion Bay Resort,service,paved,2,NA,151.2508,151.25081109926163
2265540,Seclusion Bay Resort,service,paved,2,NA,228.868,228.86803309383703
2652138,Seclusion Bay Resort,service,paved,2,NA,104.6882,104.6882277052055
2158814,Seclusion Bay Resort,service,paved,2,NA,84.5528,84.55278347889458
2158821,Seclusion Bay Rd,local,paved,2,NA,35.6124,35.61240986007937
2652118,Hwy 97,highway,paved,2,97,346.3283,346.32834580852807
2154407,Clarence Rd,local,paved,2,NA,183.8403,183.84033881298618
1623147,Beach Ave,collector,paved,2,NA,495.1972,495.19715917719566
2652120,Hwy 97,highway,paved,2,97,668.1314,668.1313899339838
2154406,Clarence Rd,local,paved,2,NA,306.7959,306.79585764425184
2154337,NA,resource,loose,2,NA,99.4943,99.49426874642545
2154396,Huston Rd,strata,paved,2,NA,37.3905,37.39048201069372
2154397,Huston Rd,strata,paved,2,NA,21.7705,21.7705384694196
1555509,NA,unclassified,rough,2,NA,158.194,158.19395405769853
2150641,Hwy 97,highway,paved,2,97,427.053,427.0530313996005
2652119,Hwy 97,highway,paved,2,97,408.9578,408.95778995536017
1623148,Robinson Lane,local,paved,2,NA,245.4951,245.49511694159298
2154318,NA,resource,loose,2,NA,176.1685,176.1685463773627
1287547,NA,unclassified,rough,2,NA,3318.4356,3318.435616199722
1500566,NA,unclassified,rough,2,NA,1609.1789,1609.17893509668
1283513,NA,unclassified,rough,2,NA,1233.9198,1233.9197571950103
1449573,NA,unclassified,rough,2,NA,936.096,936.0959732807581
1103299,NA,unclassified,rough,2,NA,70.539,70.53903094170275
1096173,NA,unclassified,rough,2,NA,221.6174,221.61742647500358
1444986,NA,unclassified,rough,2,NA,269.9315,269.9314507151304
1452778,NA,unclassified,rough,2,NA,166.3692,166.36920496086367
1078255,NA,unclassified,rough,2,NA,177.6985,177.6985290474297
1444847,NA,unclassified,rough,2,NA,84.7187,84.71869039922757
1446325,NA,unclassified,rough,2,NA,61.5292,61.52922148799351
1079637,NA,unclassified,rough,2,NA,311.1671,311.1670561323853
1081407,NA,unclassified,loose,1,NA,263.8756,263.87563999450856
1448836,NA,unclassified,rough,2,NA,74.0956,74.09557151604952
1073107,NA,unclassified,rough,2,NA,406.1446,406.1445706572058
1069451,NA,unclassified,rough,2,NA,400.0378,400.03784869347044
1084767,NA,unclassified,rough,2,NA,476.4856,476.48556990453744
1447794,NA,unclassified,loose,1,NA,64.0375,64.03745462476539
1073043,NA,unclassified,loose,1,NA,253.4054,253.40539153120886
1438517,NA,unclassified,rough,2,NA,181.1549,181.15492175698824
1444677,NA,unclassified,rough,2,NA,35.1126,35.11258465219465
1116733,NA,unclassified,rough,2,NA,3143.3494,3143.3494282210936
1129175,NA,unclassified,rough,2,NA,1042.3179,1042.3178899009354
1129605,NA,unclassified,rough,2,NA,399.0631,399.06313988335023
1459552,NA,unclassified,rough,2,NA,162.4157,162.41568796468778
1459954,NA,unclassified,rough,2,NA,95.2743,95.274329750412
1455503,NA,unclassified,rough,2,NA,152.2925,152.2925312264675
1458538,NA,unclassified,rough,2,NA,333.0808,333.08080007039865
1119779,Kettle Valley Rail Trail,trail,rough,1,NA,730.1613,730.1612858059403
1460589,NA,unclassified,rough,2,NA,449.4407,449.440738778097
1458212,NA,unclassified,rough,2,NA,405.8117,405.811720794817
1119957,NA,unclassified,rough,2,NA,283.0393,283.03927825724077
1460532,NA,unclassified,rough,2,NA,98.3711,98.37111182993365
1456216,NA,unclassified,rough,2,NA,159.08,159.0800148029813
1460492,NA,unclassified,rough,2,NA,331.3361,331.33611342939673
1118489,NA,unclassified,rough,2,NA,964.953,964.9529741128869
1099349,NA,unclassified,rough,2,NA,1033.7024,1033.7024321248093
1124019,NA,unclassified,rough,2,NA,496.5844,496.58444492949593
1455537,NA,unclassified,rough,2,NA,241.6885,241.68849867858862
1458103,NA,unclassified,rough,2,NA,527.5969,527.5968833088607
1459030,NA,unclassified,rough,2,NA,457.7929,457.7928988118964
1123525,NA,unclassified,rough,2,NA,701.3475,701.3474770726887
1457476,NA,resource,rough,2,NA,407.9102,407.91016687646186
2616301,private driveway,driveway,rough,2,NA,263.5542,263.5542113159986
2616302,private driveway,driveway,rough,2,NA,334.0139,334.01389169020734
2616289,NA,resource,rough,2,NA,318.3663,318.36629449934327
1253551,private driveway,driveway,rough,2,NA,362.0063,362.0062704524305
2616290,NA,resource,rough,2,NA,1157.3455,1157.3455237327923
2616288,park access,recreation,rough,2,NA,993.4772,993.4772197795198
2616306,Chute Lake Rd,local,loose,2,NA,700.9518,700.9517972576779
1170401,NA,unclassified,rough,2,NA,681.5478,681.5478241798844
1128331,NA,unclassified,rough,2,NA,68.8893,68.8893326611251
1340926,NA,resource,rough,2,NA,223.8987,223.898727109762
2616287,park access,recreation,rough,2,NA,857.6506,857.6505897049115
1145229,NA,unclassified,rough,2,NA,246.42,246.4199915546152
2616286,NA,resource,rough,2,NA,565.2467,565.2466561882031
2616282,Chute Lake Rd,local,loose,2,NA,751.3868,751.3868146741991
1166463,NA,resource,rough,2,NA,166.9857,166.98571465807467
1638791,Jasper Way,local,paved,2,NA,410.4524,410.45244516913095
1987220,Mountainside Crt,local,paved,2,NA,53.7725,53.77254564780404
1987218,Mountainside Dr,local,paved,2,NA,286.8842,286.88417143667976
1987219,Mountainside Dr,local,paved,2,NA,94.8846,94.88456990411804
2704551,NA,unclassified,loose,2,NA,1462.5434,1462.5434312186364
2067996,NA,unclassified,loose,2,NA,1074.4928,1074.4927619589403
2067997,Gillard Creek FSR,resource,loose,2,NA,760.4659,760.465938265267
1126103,NA,unclassified,rough,2,NA,1260.2396,1260.2396072677884
1502146,NA,unclassified,rough,2,NA,1303.8684,1303.8684310242438
1091697,Kettle Valley Rail Trail,trail,rough,1,NA,1723.6837,1723.6837252995876
1458799,NA,unclassified,rough,2,NA,21.1653,21.165342410513425
1119849,NA,unclassified,rough,2,NA,769.8652,769.8651897168567
1118193,NA,unclassified,rough,2,NA,431.8067,431.8066763080777
2616307,Chute Lake Rd,local,loose,2,NA,595.9226,595.9225909435204
2616291,utility access,service,paved,2,NA,383.9228,383.92283202501244
1125573,NA,unclassified,rough,2,NA,1924.7969,1924.7968589358588
1460621,NA,unclassified,rough,2,NA,452.5805,452.58047838789196
1460935,NA,unclassified,rough,2,NA,233.2899,233.2899096749553
1457296,NA,unclassified,rough,2,NA,131.217,131.21702994041027
1117491,NA,unclassified,rough,2,NA,1015.8161,1015.8161465164796
1459384,NA,unclassified,rough,2,NA,174.8303,174.83025301495584
1455528,NA,unclassified,rough,2,NA,1657.612,1657.6119668333372
2155900,NA,unclassified,rough,2,NA,95.7359,95.73591696583198
2155487,NA,skid,rough,1,NA,378.0382,378.03820495699506
1120363,NA,unclassified,rough,2,NA,284.4802,284.4801989718366
1458009,NA,unclassified,rough,2,NA,189.6951,189.69507041927176
2704552,Gillard Creek FSR,resource,loose,2,NA,964.3904,964.3903789552031
1460395,Gillard Creek FSR,resource,loose,2,NA,12.8063,12.806306297946692
2704554,Gillard Creek FSR,resource,loose,2,NA,333.6874,333.6873703114988
2704553,NA,unclassified,loose,1,NA,295.0099,295.0099352773821
2155509,NA,skid,rough,1,NA,341.2376,341.2375534614969
1443194,NA,unclassified,rough,2,NA,446.2489,446.24894249998556
2155507,NA,skid,rough,1,NA,337.7013,337.70133389665284
2155508,NA,skid,rough,1,NA,39.7789,39.77888590687965
1438400,NA,unclassified,rough,2,NA,227.9509,227.95085082382244
1453181,NA,unclassified,rough,2,NA,155.9135,155.91351811295996
1453119,NA,unclassified,rough,2,NA,56.5011,56.50107594585711
1451681,NA,unclassified,rough,2,NA,495.8527,495.85267702718966
2155496,NA,skid,rough,1,NA,346.1298,346.12983193971604
2155506,NA,skid,rough,1,NA,330.1303,330.1302508982363
2155505,NA,skid,rough,1,NA,345.1132,345.11318646118104
1453083,NA,unclassified,rough,2,NA,315.9508,315.95081799814176
2155494,NA,skid,rough,1,NA,414.0512,414.051196005742
2155495,NA,skid,rough,1,NA,51.4896,51.489640503313026
1095569,NA,unclassified,rough,2,NA,238.8976,238.89760197018234
1449571,NA,unclassified,rough,2,NA,198.8709,198.87089904459998
1428454,NA,unclassified,rough,2,NA,22.3576,22.357640148239547
1447456,NA,unclassified,rough,2,NA,108.5793,108.57927749630568
1443710,NA,unclassified,rough,2,NA,344.3945,344.3944739552387
1068871,NA,unclassified,rough,2,NA,958.7133,958.7133025711562
1086467,NA,unclassified,loose,1,NA,1245.5698,1245.5697625843059
1452762,NA,unclassified,rough,2,NA,784.6107,784.6107106550095
1451324,NA,unclassified,loose,1,NA,254.3721,254.3720558461109
1449977,NA,unclassified,rough,2,NA,310.8738,310.8738371979358
1097635,NA,unclassified,loose,1,NA,374.0934,374.09336950925916
1079975,NA,unclassified,rough,2,NA,76.1531,76.15309503236912
1448254,NA,unclassified,rough,2,NA,73.0934,73.09338544377228
1117273,NA,unclassified,rough,2,NA,1103.3443,1103.3442649523454
2155907,NA,unclassified,rough,2,NA,973.9791,973.9791034718895
2155493,NA,skid,rough,1,NA,348.4663,348.46626158340507
2155906,NA,unclassified,rough,2,NA,344.6012,344.60116672341036
1120585,NA,unclassified,rough,2,NA,597.8754,597.8754061517488
2155492,NA,skid,rough,1,NA,347.3233,347.32331972937743
1122645,NA,unclassified,rough,2,NA,389.5991,389.5990656001385
1123471,NA,unclassified,rough,2,NA,69.679,69.67898100844653
1118867,NA,unclassified,rough,2,NA,514.5877,514.5876947755053
1116997,NA,unclassified,rough,2,NA,214.2527,214.25270454563858
1458281,NA,unclassified,rough,2,NA,83.8431,83.84305780106179
1124663,NA,unclassified,rough,2,NA,298.8582,298.858242003999
1457689,NA,resource,rough,2,NA,290.7142,290.71417638726
2616304,private driveway,driveway,rough,2,NA,226.4593,226.45931779573877
685716,NA,unclassified,rough,2,NA,245.8485,245.84853392463006
665199,NA,unclassified,rough,2,NA,897.9033,897.9033481985366
658615,NA,unclassified,loose,1,NA,288.02,288.0200356328372
670685,NA,unclassified,loose,1,NA,907.0717,907.0717020032957
686364,NA,unclassified,rough,2,NA,1761.1856,1761.1856161495564
636347,NA,unclassified,rough,2,NA,89.4561,89.45610240522964
613613,NA,unclassified,rough,2,NA,36.2124,36.212379422436385
622269,NA,unclassified,rough,2,NA,132.6385,132.63845668621116
610039,NA,unclassified,loose,2,NA,17.9017,17.901718939859578
612751,NA,unclassified,rough,2,NA,126.6575,126.65748643741753
465431,Corine Rd,local,paved,2,NA,41.0569,41.05686000301421
617991,NA,unclassified,loose,2,NA,81.1517,81.15172515690213
465652,Glenrosa Rd,collector,paved,2,NA,243.0475,243.0474536557715
420535,Glenrosa Rd,local,paved,2,NA,206.8026,206.80256683370334
465655,Glenrosa Rd,local,paved,2,NA,196.8351,196.83514535006154
465654,Glenrosa Rd,local,paved,2,NA,47.0942,47.094207393380394
619101,NA,unclassified,rough,2,NA,138.7026,138.7025527436264
465653,Glenrosa Rd,local,paved,2,NA,72.1773,72.17729496155677
638013,NA,unclassified,rough,2,NA,124.8372,124.83719962383358
541136,Preston Rd,local,paved,2,NA,229.7674,229.76741278522155
599401,NA,unclassified,rough,2,NA,46.8124,46.81241088627591
465548,McKellar Rd,local,paved,2,NA,499.7492,499.74916146827957
465549,McKellar Rd,local,paved,2,NA,75.1057,75.10567957881409
591995,NA,unclassified,rough,2,NA,71.0093,71.00928143566986
618357,NA,unclassified,rough,2,NA,126.4388,126.43875480803649
600713,NA,unclassified,rough,2,NA,99.2083,99.2082992366692
704085,NA,unclassified,loose,1,NA,175.3494,175.3493751401353
681169,NA,unclassified,rough,2,NA,480.8441,480.8441495830523
646411,NA,unclassified,loose,1,NA,189.5137,189.513724185289
465676,Turnbull Rd,local,paved,2,NA,94.3464,94.34637929068327
465675,Turnbull Rd,local,paved,2,NA,365.3065,365.3065292044002
465677,Turnbull Rd,local,paved,2,NA,128.8932,128.8931898007041
465651,Glenrosa Rd,collector,paved,2,NA,322.0987,322.0986577612804
465673,Turnbull Rd,local,paved,2,NA,122.2542,122.25422271361552
465674,Turnbull Rd,local,paved,2,NA,191.2437,191.24367877094195
685848,NA,unclassified,rough,2,NA,1513.9073,1513.9072814687354
693725,NA,unclassified,rough,2,NA,71.6857,71.68565922655976
466028,Turnbull Rd,local,paved,2,NA,255.4565,255.45650552650335
466027,Turnbull Rd,local,paved,2,NA,164.7341,164.73406353100768
480483,Emerald Rd,local,paved,2,NA,83.2242,83.22423151482259
685760,NA,unclassified,rough,2,NA,311.4021,311.40213309456385
466026,Turnbull Rd,local,paved,2,NA,450.3595,450.3594978059199
480482,Emerald Rd,local,paved,2,NA,120.0345,120.0344527916647
480481,Emerald Rd,local,paved,2,NA,86.0303,86.03029113639275
480480,Emerald Rd,local,paved,2,NA,96.0876,96.08764212941543
480479,Emerald Rd,local,paved,2,NA,139.0536,139.05358150008834
466025,Turnbull Rd,local,paved,2,NA,167.2317,167.23173470363815
480478,Emerald Rd,local,paved,2,NA,71.9752,71.97515116345365
692651,NA,unclassified,rough,2,NA,284.4804,284.48039599241184
480477,Emerald Rd,local,paved,2,NA,54.0224,54.02244282707872
480476,Emerald Rd,local,paved,2,NA,94.9248,94.92480094254628
668563,NA,unclassified,rough,2,NA,94.7451,94.7450686621558
465547,McKellar Rd,local,paved,2,NA,250.1828,250.18282613614548
541137,Preston Rd,local,paved,2,NA,212.6574,212.65743600106973
465429,Gill Rd,local,paved,2,NA,124.3134,124.31337473094696
465550,McKellar Rd,local,paved,2,NA,154.1689,154.16894996392085
465430,Gill Rd,local,loose,2,NA,290.6981,290.6981324868987
535915,Hwy 97C,freeway,paved,3,97C,1683.835,1683.8350075732715
579993,Hwy 97C,freeway,paved,3,97C,1054.6959,1054.6958824730323
423216,Trepanier Bench Rd,strata,paved,2,NA,146.3917,146.39170319203095
382766,Trepanier Bench Rd,strata,paved,2,NA,285.5451,285.54507351672225
567912,Trepanier Bench Rd,strata,paved,2,NA,307.3362,307.3362305358645
567913,Trepanier Bench Rd,strata,paved,2,NA,63.4053,63.40528877775118
567914,Trepanier Bench Rd,strata,paved,2,NA,111.1504,111.15041605555598
390028,Lornell Crt,local,paved,2,NA,121.0823,121.08225764975984
390025,Huston Rd,local,paved,2,NA,187.5841,187.5840698615778
390022,Buchanan Rd,collector,paved,2,NA,68.4859,68.48588322349629
467924,Huston Rd,local,loose,2,NA,44.9637,44.963650830302676
464830,Walker Rd,local,loose,2,NA,77.1217,77.12168259486101
449611,Hwy 97C,freeway,paved,3,97C,878.4732,878.4732432236871
471393,Drought Rd,local,paved,2,NA,68.026,68.02599236084437
464728,Buchanan Rd,local,paved,2,NA,135.1312,135.1311803406781
467938,Beach Ave,collector,paved,2,NA,64.257,64.25702942577192
464727,Buchanan Rd,local,paved,2,NA,75.5158,75.51575481305761
464726,Buchanan Rd,collector,paved,2,NA,55.0812,55.08116426691256
390023,Buchanan Rd,collector,paved,2,NA,363.1224,363.12242272273323
390026,Huston Rd,local,paved,2,NA,107.841,107.84104042521199
390027,Lornell Crt,local,paved,2,NA,141.2514,141.2513853247729
451699,Burdekin Lane,local,paved,2,NA,76.1993,76.19934382920209
56073,Walrod St,local,paved,2,NA,76.4377,76.437714905699
56639,Trench Pl,local,paved,2,NA,114.0735,114.07347343686891
56638,Trench Pl,local,paved,2,NA,128.6609,128.6608913495923
56452,Royal View Dr,local,paved,2,NA,44.541,44.540985900580914
56637,Broadway Ave,collector,paved,2,NA,156.5555,156.55546404036113
56065,Royal View Crt,local,paved,2,NA,44.1306,44.130556474502406
55371,Lindsay Dr,local,paved,2,NA,387.042,387.0419894953471
55370,Sonora Dr,local,paved,2,NA,264.5626,264.5626245792066
55373,Caldow St,local,paved,2,NA,95.893,95.89296115984568
56090,High Rd,collector,paved,2,NA,46.7197,46.719708699795355
56066,Caldow St,local,paved,2,NA,77.4232,77.42316972563526
61573,Spruceview Crt,local,paved,2,NA,93.6607,93.66069829759967
56076,Bello Rd,local,paved,2,NA,194.1372,194.1371781176909
56519,Spruceview Pl S,local,paved,2,NA,120.8396,120.83964508806712
56077,Bello Rd,local,paved,2,NA,101.0176,101.01761400699993
56079,Caro Rd,local,paved,2,NA,126.7946,126.79457725913707
56078,Bello Rd,local,paved,2,NA,61.6574,61.6573889895797
54070,Glengarry St,local,paved,2,NA,156.3049,156.30486236836245
56109,Mountain Ave,local,paved,2,NA,115.2877,115.28766560646613
56108,Mountain Ave,local,paved,2,NA,55.7811,55.781133163621135
54068,Kennedy St,local,paved,2,NA,231.0854,231.0854440115644
56107,Mountain Ave,local,paved,2,NA,49.3888,49.388845582832786
56094,Pitcairn Crt,local,paved,2,NA,135.83,135.83004085991917
56087,High Rd,collector,paved,2,NA,102.4573,102.45727994924943
56101,Ayre Crt,local,paved,2,NA,87.5931,87.59306801191354
56088,High Rd,collector,paved,2,NA,293.1345,293.134549078373
56102,Tronson Dr,local,paved,2,NA,101.6093,101.60932393860857
55154,Tronson Dr,local,paved,2,NA,97.0222,97.02216241659099
54071,Tronson Dr,local,paved,2,NA,48.4381,48.43805043568047
54069,Kennedy St,local,paved,2,NA,213.4772,213.47723532275126
54399,Macleay Crt,local,paved,2,NA,136.0819,136.08186622946158
54410,Patricia Crt,local,paved,2,NA,30.2076,30.20761493398643
61427,Sonora Dr,local,paved,2,NA,82.7863,82.78627342865414
56089,High Rd,collector,paved,2,NA,127.07470000000001,127.07465493130726
61526,Graham St,collector,paved,2,NA,57.9275,57.92753219327366
56451,Royal View Dr,local,paved,2,NA,191.3273,191.3273282489675
61539,Graham St,collector,paved,2,NA,56.1105,56.110537272502725
61538,Coronation Ave,local,paved,2,NA,207.3285,207.32853156273654
56902,Mount Royal Dr,local,paved,2,NA,184.8936,184.89356103696576
56846,Mount Royal Dr,local,paved,2,NA,85.5519,85.5519175085456
56453,Mount Royal Dr,local,paved,2,NA,306.6308,306.6307544489379
61541,Mountain Ave,local,paved,2,NA,214.2536,214.25364732896998
55799,Gordon Dr,local,paved,2,NA,96.5205,96.52051595384022
55715,Gordon Dr,local,paved,2,NA,58.3095,58.309518948453004
56713,High Rd,local,paved,2,NA,119.2686,119.26860441876563
55719,Gordon Dr,collector,paved,2,NA,22.2092,22.20923231448503
55720,Gordon Dr,collector,paved,2,NA,59.7335,59.73346254823821
56922,Montrose Pl,local,paved,2,NA,202.0999,202.09985756497835
57049,Churchill Rd,local,paved,2,NA,136.2291,136.22906292690098
56063,Pheasant St,local,paved,2,NA,149.3054,149.30544722144006
56871,Mountain Ave,local,paved,2,NA,23.976,23.976029696393677
56847,Mountain Ave,local,paved,2,NA,135.1739,135.17385102146966
56845,Wellington Crt,local,paved,2,NA,96.5743,96.5743237097989
56099,Monterey Cres,local,paved,2,NA,205.6552,205.65517232113
55728,Mountain Ave,local,paved,2,NA,47.0664,47.06644239795483
55816,Montcalm Dr,local,paved,2,NA,170.9595,170.95947518708397
56848,Koby Crt,local,paved,2,NA,171.6689,171.6688612383491
55804,Mountain Ave,local,paved,2,NA,83.9198,83.91977486251795
54075,Garland St,local,paved,2,NA,78.3393,78.33929328889654
55803,Mountain Ave,local,paved,2,NA,86.9685,86.96848632124964
54401,Glen St,local,paved,2,NA,51.3128,51.312794008902664
57363,Clifton Rd,collector,paved,2,NA,406.0199,406.0198861418315
56518,Glen St,local,paved,2,NA,78.5407,78.54069009118231
56118,Glenview Ave,local,paved,2,NA,181.8869,181.88691541728943
61379,Gaddes Ave,local,paved,2,NA,79.8269,79.82693780919182
54076,Glenaire Cres,local,paved,2,NA,54.733,54.732953519747255
56075,Monte Rd,local,paved,2,NA,86.6081,86.60808537305978
55367,Clifton Rd,collector,paved,2,NA,110.7892,110.7892142764809
56068,Walrod St,local,paved,2,NA,178.5123,178.5123116248612
54936,Jones St,local,paved,2,NA,178.9687,178.9687308676169
54939,Pettigrew St,local,paved,2,NA,60.2785,60.27849375238634
55713,Richter St,collector,paved,2,NA,48.6302,48.63023020715063
56933,Ethel St,local,paved,2,NA,78.4094,78.40938721953374
56999,Roanoke Ave,local,paved,2,NA,175.1782,175.1782235324948
57042,Kingsway,local,paved,2,NA,45.7312,45.731178040799364
55714,Richter St,collector,paved,2,NA,52.1935,52.19354580783074
56643,Okanagan Blvd,local,paved,2,NA,175.2867,175.28665094647832
55598,Okanagan Blvd,local,paved,2,NA,49.3909,49.3909021783989
56973,Walrod St,local,paved,2,NA,96.9863,96.9862876905756
56644,Okanagan Blvd,local,paved,2,NA,52.0083,52.008271159484714
54935,Jones St,local,paved,2,NA,186.1823,186.1823031332348
55744,Richter St,collector,paved,2,NA,47.4939,47.49390513523607
